date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:05:28	77868/77868	---M--	200	added ('OK')	image/jpeg	etag:%221302c-5dab4bd276f80%22	https://www.signatureglobal.in/images/projects/solera/lifeSolera/republic/7.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/solera/lifeSolera/republic/7.jpg	(from https://www.signatureglobal.in/solera-republic.php)
21:05:28	121097/121097	---M--	200	added ('OK')	image/jpeg	etag:%221d909-5dab4bd276f80%22	https://www.signatureglobal.in/images/projects/solera/lifeSolera/republic/8.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/solera/lifeSolera/republic/8.jpg	(from https://www.signatureglobal.in/solera-republic.php)
21:05:28	109665/109665	---M--	200	added ('OK')	image/jpeg	etag:%221ac61-5dab4bd276f80%22	https://www.signatureglobal.in/images/projects/solera/lifeSolera/republic/9.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/solera/lifeSolera/republic/9.jpg	(from https://www.signatureglobal.in/solera-republic.php)
21:05:28	98416/98416	---M--	200	added ('OK')	image/jpeg	etag:%2218070-5dab4bd276f80%22	https://www.signatureglobal.in/images/projects/solera/lifeSolera/republic/10.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/solera/lifeSolera/republic/10.jpg	(from https://www.signatureglobal.in/solera-republic.php)
21:05:29	77964/77964	---M--	200	added ('OK')	image/jpeg	etag:%221308c-5dab4bd276f80%22	https://www.signatureglobal.in/images/projects/solera/lifeSolera/republic/11.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/solera/lifeSolera/republic/11.jpg	(from https://www.signatureglobal.in/solera-republic.php)
21:05:29	80931/80931	---M--	200	added ('OK')	image/jpeg	etag:%2213c23-5dab4c003db80%22	https://www.signatureglobal.in/images/projects/solera/lifeSolera/fireSafty/1.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/solera/lifeSolera/fireSafty/1.jpg	(from https://www.signatureglobal.in/solera-fireSafty.php)
21:05:29	74916/74916	---M--	200	added ('OK')	image/jpeg	etag:%22124a4-5dab4c003db80%22	https://www.signatureglobal.in/images/projects/solera/lifeSolera/fireSafty/2.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/solera/lifeSolera/fireSafty/2.jpg	(from https://www.signatureglobal.in/solera-fireSafty.php)
21:05:29	92303/92303	---M--	200	added ('OK')	image/jpeg	etag:%221688f-5dab4c003db80%22	https://www.signatureglobal.in/images/projects/solera/lifeSolera/fireSafty/3.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/solera/lifeSolera/fireSafty/3.jpg	(from https://www.signatureglobal.in/solera-fireSafty.php)
21:05:30	87145/87145	---M--	200	added ('OK')	image/jpeg	etag:%2215469-5dab4c003db80%22	https://www.signatureglobal.in/images/projects/solera/lifeSolera/fireSafty/4.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/solera/lifeSolera/fireSafty/4.jpg	(from https://www.signatureglobal.in/solera-fireSafty.php)
21:05:32	73843/73843	---M--	200	added ('OK')	image/jpeg	etag:%2212073-5dab4c003db80%22	https://www.signatureglobal.in/images/projects/solera/lifeSolera/fireSafty/5.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/solera/lifeSolera/fireSafty/5.jpg	(from https://www.signatureglobal.in/solera-fireSafty.php)
21:05:34	211/211	---M--	302	error ('Found')	text/html	date:Tue,%2031%20Oct%202023%2004:07:59%20GMT	https://www.signatureglobal.in/css/images/icon/a-down-main.svg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/css/images/icon/a-down-main.svg	(from https://www.signatureglobal.in/css/style-sco.css)
21:05:34	211/211	---M--	302	error ('Found')	text/html	date:Tue,%2031%20Oct%202023%2004:08:00%20GMT	https://www.signatureglobal.in/css/images/icon/a-up-main.svg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/css/images/icon/a-up-main.svg	(from https://www.signatureglobal.in/css/style-sco.css)
21:05:35	471081/471081	---M--	200	added ('OK')	image/jpeg	etag:%2273029-60309a9b7a9c6%22	https://www.signatureglobal.in/images/sgpark_independence/sgpark2.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/sgpark_independence/sgpark2.jpg	(from https://www.signatureglobal.in/global-park-independence-2023.php)
21:05:39	557361/557361	---M--	200	added ('OK')	image/jpeg	etag:%2288131-60309a9786e46%22	https://www.signatureglobal.in/images/sgpark_independence/sgpark3.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/sgpark_independence/sgpark3.jpg	(from https://www.signatureglobal.in/global-park-independence-2023.php)
21:05:39	597857/597857	---M--	200	added ('OK')	image/jpeg	etag:%2291f61-60309a979163e%22	https://www.signatureglobal.in/images/sgpark_independence/sgpark4.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/sgpark_independence/sgpark4.jpg	(from https://www.signatureglobal.in/global-park-independence-2023.php)
21:05:39	596910/596910	---M--	200	added ('OK')	image/jpeg	etag:%2291bae-60309a9835f0e%22	https://www.signatureglobal.in/images/sgpark_independence/sgpark5.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/sgpark_independence/sgpark5.jpg	(from https://www.signatureglobal.in/global-park-independence-2023.php)
21:05:39	508807/508807	---M--	200	added ('OK')	image/jpeg	etag:%227c387-60309a98f1af6%22	https://www.signatureglobal.in/images/sgpark_independence/sgpark6.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/sgpark_independence/sgpark6.jpg	(from https://www.signatureglobal.in/global-park-independence-2023.php)
21:05:47	537484/537484	---M--	200	added ('OK')	image/jpeg	etag:%228338c-60309a99934e6%22	https://www.signatureglobal.in/images/sgpark_independence/sgpark7.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/sgpark_independence/sgpark7.jpg	(from https://www.signatureglobal.in/global-park-independence-2023.php)
21:05:47	363405/363405	---M--	200	added ('OK')	image/jpeg	etag:%2258b8d-60309a9a26476%22	https://www.signatureglobal.in/images/sgpark_independence/sgpark8.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/sgpark_independence/sgpark8.jpg	(from https://www.signatureglobal.in/global-park-independence-2023.php)
21:05:49	84248/84248	---M--	200	added ('OK')	image/jpeg	etag:%2214918-5e4c4b60c9f6a%22	https://www.signatureglobal.in/images/projects/sp37d2/Second-Floor.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sp37d2/Second-Floor.jpg	(from https://www.signatureglobal.in/signum-plaza-37d2.php)
21:05:52	297871/297871	---M--	200	added ('OK')	image/jpeg	etag:%2248b8f-5e4c4b52ab379%22	https://www.signatureglobal.in/images/projects/sp37d2/Second-Floor4.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sp37d2/Second-Floor4.jpg	(from https://www.signatureglobal.in/signum-plaza-37d2.php)
21:05:59	677520/677520	---M--	200	added ('OK')	image/jpeg	etag:%22a5690-5e4dcf4f7987e%22	https://www.signatureglobal.in/images/projects/sp37d2/front-view.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sp37d2/front-view.jpg	(from https://www.signatureglobal.in/signum-plaza-37d2.php)
21:06:03	675549/675549	---M--	200	added ('OK')	image/jpeg	etag:%22a4edd-5e4dcf50870fe%22	https://www.signatureglobal.in/images/projects/sp37d2/side-view.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sp37d2/side-view.jpg	(from https://www.signatureglobal.in/signum-plaza-37d2.php)
21:06:13	646561/646561	---M--	200	added ('OK')	image/jpeg	etag:%229dda1-5e4dcf4f12fde%22	https://www.signatureglobal.in/images/projects/sp37d2/rooftop.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sp37d2/rooftop.jpg	(from https://www.signatureglobal.in/signum-plaza-37d2.php)
21:06:13	7668147/7668147	UR-M--	200	added ('Partial%20Content')	application/pdf	etag:%227501b3-5e7887ac29f6e%22	https://www.signatureglobal.in/pdf/Signum-Plaza-63A-Application-Form-ctc.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/Signum-Plaza-63A-Application-Form-ctc.pdf	(from https://www.signatureglobal.in/signum-plaza-63a.php)
21:06:14	8316/8316	---M--	200	added ('OK')	image/svg+xml	etag:%22207c-5db0731177e67%22	https://www.signatureglobal.in/images/projects/signum88A/Signum-88-Logo.svg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum88A/Signum-88-Logo.svg	(from https://www.signatureglobal.in/signum-88A.php)
21:06:14	639947/639947	---M--	200	added ('OK')	image/jpeg	etag:%229c3cb-5e4dcf4fc91ee%22	https://www.signatureglobal.in/images/projects/sp37d2/commercial-shop.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sp37d2/commercial-shop.jpg	(from https://www.signatureglobal.in/signum-plaza-37d2.php)
21:06:16	87540/87540	---M--	200	added ('OK')	image/jpeg	etag:%22155f4-5de56a768c99b%22	https://www.signatureglobal.in/images/projects/signum88A/Location-Map.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum88A/Location-Map.jpg	(from https://www.signatureglobal.in/signum-88A.php)
21:06:16	37001/37001	---M--	200	added ('OK')	image/jpeg	etag:%229089-5dff8d046477b%22	https://www.signatureglobal.in/images/projects/signum88A/floor-plan/ugf-1.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum88A/floor-plan/ugf-1.jpg	(from https://www.signatureglobal.in/signum-88A.php)
21:06:17	70739/70739	---M--	200	added ('OK')	image/jpeg	etag:%2211453-5de56a59a241b%22	https://www.signatureglobal.in/images/projects/signum88A/floor-plan/lgf-1.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum88A/floor-plan/lgf-1.jpg	(from https://www.signatureglobal.in/signum-88A.php)
21:06:17	30745/30745	---M--	200	added ('OK')	image/jpeg	etag:%227819-5dff8d030eabb%22	https://www.signatureglobal.in/images/projects/signum88A/floor-plan/ff-1.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum88A/floor-plan/ff-1.jpg	(from https://www.signatureglobal.in/signum-88A.php)
21:06:18	50957/50957	---M--	200	added ('OK')	image/jpeg	etag:%22c70d-5dff8d03b2003%22	https://www.signatureglobal.in/images/projects/signum88A/floor-plan/lgf-2.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum88A/floor-plan/lgf-2.jpg	(from https://www.signatureglobal.in/signum-88A.php)
21:06:18	24004/24004	---M--	200	added ('OK')	image/jpeg	etag:%225dc4-5dff8d05051cb%22	https://www.signatureglobal.in/images/projects/signum88A/floor-plan/ugf-2.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum88A/floor-plan/ugf-2.jpg	(from https://www.signatureglobal.in/signum-88A.php)
21:06:18	22559/22559	---M--	200	added ('OK')	image/jpeg	etag:%22581f-5dff8d03098b3%22	https://www.signatureglobal.in/images/projects/signum88A/floor-plan/ff-2.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum88A/floor-plan/ff-2.jpg	(from https://www.signatureglobal.in/signum-88A.php)
21:06:21	186255/186255	---M--	200	added ('OK')	image/jpeg	etag:%222d78f-5dff7e059e9f1%22	https://www.signatureglobal.in/images/projects/signum88A/Elevations/1.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum88A/Elevations/1.jpg	(from https://www.signatureglobal.in/signum-88A.php)
21:06:21	190565/190565	---M--	200	added ('OK')	image/jpeg	etag:%222e865-5dff7e067bd01%22	https://www.signatureglobal.in/images/projects/signum88A/Elevations/2.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum88A/Elevations/2.jpg	(from https://www.signatureglobal.in/signum-88A.php)
21:06:23	180607/180607	---M--	200	added ('OK')	image/jpeg	etag:%222c17f-5dff7e0792dd9%22	https://www.signatureglobal.in/images/projects/signum88A/Elevations/3.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum88A/Elevations/3.jpg	(from https://www.signatureglobal.in/signum-88A.php)
21:06:24	189585/189585	---M--	200	added ('OK')	image/jpeg	etag:%222e491-5dff7e05970d9%22	https://www.signatureglobal.in/images/projects/signum88A/Elevations/4.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum88A/Elevations/4.jpg	(from https://www.signatureglobal.in/signum-88A.php)
21:06:33	7774/7774	---M--	200	added ('OK')	image/png	etag:%221e5e-5e39eb54f25f3%22	https://www.signatureglobal.in/images/logo/SIGNUM-37D-4.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/logo/SIGNUM-37D-4.png	(from https://www.signatureglobal.in/signum-37d-4.php)
21:06:36	56634/56634	---M--	200	added ('OK')	image/webp	etag:%22dd3a-5de564942a12a%22	https://www.signatureglobal.in/images/projects/signum37d-iv/LocationMap/Location-Map.webp	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum37d-iv/LocationMap/Location-Map.webp	(from https://www.signatureglobal.in/signum-37d-4.php)
21:06:37	46485/46485	---M--	200	added ('OK')	image/jpeg	etag:%22b595-5de3ffb4a4d44%22	https://www.signatureglobal.in/images/projects/signum37d-iv/FloorPlan/Ground-floor.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum37d-iv/FloorPlan/Ground-floor.jpg	(from https://www.signatureglobal.in/signum-37d-4.php)
21:06:38	40703/40703	---M--	200	added ('OK')	image/jpeg	etag:%229eff-5de3ffb56ad3c%22	https://www.signatureglobal.in/images/projects/signum37d-iv/FloorPlan/First-Floor.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum37d-iv/FloorPlan/First-Floor.jpg	(from https://www.signatureglobal.in/signum-37d-4.php)
21:06:40	39640/39640	---M--	200	added ('OK')	image/jpeg	etag:%229ad8-5de3ffb4a4d44%22	https://www.signatureglobal.in/images/projects/signum37d-iv/FloorPlan/Second-Floor.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum37d-iv/FloorPlan/Second-Floor.jpg	(from https://www.signatureglobal.in/signum-37d-4.php)
21:06:42	78547/78547	---M--	200	added ('OK')	image/jpeg	etag:%22132d3-5de402b5ae9ca%22	https://www.signatureglobal.in/images/projects/signum37d-iv/Elevation/1.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum37d-iv/Elevation/1.jpg	(from https://www.signatureglobal.in/signum-37d-4.php)
21:06:44	1354213/1354213	---M--	200	added ('OK')	application/pdf	etag:%2214a9e5-5dc9c0f27825b%22	https://www.signatureglobal.in/pdf/signum37d-IV/Signum37DIVMultipager_A4.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/signum37d-IV/Signum37DIVMultipager_A4.pdf	(from https://www.signatureglobal.in/signum-37d-4.php)
21:06:48	92993/92993	---M--	200	added ('OK')	image/jpeg	etag:%2216b41-5de4026cbe3f8%22	https://www.signatureglobal.in/images/projects/signum37d-iv/Elevation/2.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum37d-iv/Elevation/2.jpg	(from https://www.signatureglobal.in/signum-37d-4.php)
21:06:54	93267/93267	---M--	200	added ('OK')	image/jpeg	etag:%2216c53-5de401c06fe55%22	https://www.signatureglobal.in/images/projects/signum37d-iv/Elevation/3.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum37d-iv/Elevation/3.jpg	(from https://www.signatureglobal.in/signum-37d-4.php)
21:07:01	538409/538409	---M--	200	added ('OK')	image/jpeg	etag:%2283729-5dfac042429fc%22	https://www.signatureglobal.in/images/projects/signum37d-iv/Elevation-1.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum37d-iv/Elevation-1.jpg	(from https://www.signatureglobal.in/signum-37d-4.php)
21:07:02	505530/505530	---M--	200	added ('OK')	image/jpeg	etag:%227b6ba-5dfac042581bc%22	https://www.signatureglobal.in/images/projects/signum37d-iv/Elevation-3.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum37d-iv/Elevation-3.jpg	(from https://www.signatureglobal.in/signum-37d-4.php)
21:07:10	278991/278991	---M--	200	added ('OK')	application/pdf	etag:%22441cf-604bd5148b074%22	https://www.signatureglobal.in/pdf/signum-37d-4/Cancellation%20Ad%20Signum%2037D%20IV_8x9%20cm%20copy.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/signum-37d-4/Cancellation%20Ad%20Signum%2037D%20IV_8x9%20cm%20copy.pdf	(from https://www.signatureglobal.in/signum-37d-4.php)
21:07:22	7169/7169	---M--	200	added ('OK')	image/png	etag:%221c01-5e39eb52673fb%22	https://www.signatureglobal.in/images/logo/SIGNUM---PLAZA-92.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/logo/SIGNUM---PLAZA-92.png	(from https://www.signatureglobal.in/signum-plaza-92.php)
21:07:39	95067/95067	---M--	200	added ('OK')	image/jpeg	etag:%221735b-5e04bb1ffa810%22	https://www.signatureglobal.in/images/projects/signum-plaza92/Location-Map.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum-plaza92/Location-Map.jpg	(from https://www.signatureglobal.in/signum-plaza-92.php)
21:07:51	53525/53525	---M--	200	added ('OK')	image/jpeg	etag:%22d115-5e04bb58c3db9%22	https://www.signatureglobal.in/images/projects/signum-plaza92/floor-plan/s1.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum-plaza92/floor-plan/s1.jpg	(from https://www.signatureglobal.in/signum-plaza-92.php)
21:07:59	55042/55042	---M--	200	added ('OK')	image/jpeg	etag:%22d702-5e04bb58d62b1%22	https://www.signatureglobal.in/images/projects/signum-plaza92/floor-plan/s2.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum-plaza92/floor-plan/s2.jpg	(from https://www.signatureglobal.in/signum-plaza-92.php)
21:08:03	44803/44803	---M--	200	added ('OK')	image/jpeg	etag:%22af03-5e04bb5a22719%22	https://www.signatureglobal.in/images/projects/signum-plaza92/floor-plan/s3.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum-plaza92/floor-plan/s3.jpg	(from https://www.signatureglobal.in/signum-plaza-92.php)
21:08:04	45930/45930	---M--	200	added ('OK')	image/jpeg	etag:%22b36a-5e04bb5a89f59%22	https://www.signatureglobal.in/images/projects/signum-plaza92/floor-plan/s4.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum-plaza92/floor-plan/s4.jpg	(from https://www.signatureglobal.in/signum-plaza-92.php)
21:08:04	11912174/11912174	UR-M--	200	added ('Partial%20Content')	application/pdf	etag:%22b5c3ee-5e4dc7056785a%22	https://www.signatureglobal.in/pdf/Signum_37D_II_A4_Multipager.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/Signum_37D_II_A4_Multipager.pdf	(from https://www.signatureglobal.in/signum-plaza-37d2.php)
21:08:06	142100/142100	---M--	200	added ('OK')	image/jpeg	etag:%2222b14-5e04bb39386b0%22	https://www.signatureglobal.in/images/projects/signum-plaza92/Elevation/1.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum-plaza92/Elevation/1.jpg	(from https://www.signatureglobal.in/signum-plaza-92.php)
21:08:06	82513/82513	---M--	200	added ('OK')	image/jpeg	etag:%2214251-5e04bb38df8d0%22	https://www.signatureglobal.in/images/projects/signum-plaza92/Elevation/2.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum-plaza92/Elevation/2.jpg	(from https://www.signatureglobal.in/signum-plaza-92.php)
21:08:12	7281/7281	---M--	200	added ('OK')	image/png	etag:%221c71-5e39eb51a5a53%22	https://www.signatureglobal.in/images/logo/SIGNUM--PLAZA-81.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/logo/SIGNUM--PLAZA-81.png	(from https://www.signatureglobal.in/signum-plaza-81.php)
21:08:22	108007/108007	---M--	200	added ('OK')	image/jpeg	etag:%221a5e7-5e04be2e15bed%22	https://www.signatureglobal.in/images/projects/signum-plaza81/Location-map.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum-plaza81/Location-map.jpg	(from https://www.signatureglobal.in/signum-plaza-81.php)
21:08:28	47584/47584	---M--	200	added ('OK')	image/jpeg	etag:%22b9e0-5e04bdecd13fc%22	https://www.signatureglobal.in/images/projects/signum-plaza81/floor-plan/fl-lw-floor.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum-plaza81/floor-plan/fl-lw-floor.jpg	(from https://www.signatureglobal.in/signum-plaza-81.php)
21:08:31	48534/48534	---M--	200	added ('OK')	image/jpeg	etag:%22bd96-5e04bdef73cf4%22	https://www.signatureglobal.in/images/projects/signum-plaza81/floor-plan/fl-ug-floor.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum-plaza81/floor-plan/fl-ug-floor.jpg	(from https://www.signatureglobal.in/signum-plaza-81.php)
21:08:32	48868/48868	---M--	200	added ('OK')	image/jpeg	etag:%22bee4-5e04bdecc1de4%22	https://www.signatureglobal.in/images/projects/signum-plaza81/floor-plan/fl-first-floor.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum-plaza81/floor-plan/fl-first-floor.jpg	(from https://www.signatureglobal.in/signum-plaza-81.php)
21:08:33	52182/52182	---M--	200	added ('OK')	image/jpeg	etag:%22cbd6-5e04bdeeb234c%22	https://www.signatureglobal.in/images/projects/signum-plaza81/floor-plan/fl-secon-floor.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum-plaza81/floor-plan/fl-secon-floor.jpg	(from https://www.signatureglobal.in/signum-plaza-81.php)
21:08:37	210272/210272	---M--	200	added ('OK')	image/jpeg	etag:%2233560-5e04bd97cc99b%22	https://www.signatureglobal.in/images/projects/signum-plaza81/Elevation/1.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum-plaza81/Elevation/1.jpg	(from https://www.signatureglobal.in/signum-plaza-81.php)
21:08:41	235946/235946	---M--	200	added ('OK')	image/jpeg	etag:%22399aa-5e04bd98ede83%22	https://www.signatureglobal.in/images/projects/signum-plaza81/Elevation/2.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum-plaza81/Elevation/2.jpg	(from https://www.signatureglobal.in/signum-plaza-81.php)
21:08:43	113716/113716	---M--	200	added ('OK')	image/jpeg	etag:%221bc34-5e04bd99c3c63%22	https://www.signatureglobal.in/images/projects/signum-plaza81/Elevation/3.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/signum-plaza81/Elevation/3.jpg	(from https://www.signatureglobal.in/signum-plaza-81.php)
21:08:43	1924/1924	---M--	200	added ('OK')	text/css	etag:%22784-5de00ebccff40%22	https://www.signatureglobal.in/sg-infinity/css/fonts.css	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/css/fonts.css	(from https://www.signatureglobal.in/sg-infinity/css/style.css)
21:08:58	1044791/1044791	---M--	200	added ('OK')	image/gif	etag:%22ff137-5d343759c4b40%22	https://www.signatureglobal.in/sg-infinity/images/Infinty.gif	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/Infinty.gif	(from https://www.signatureglobal.in/sg-infinity/css/style.css)
21:09:15	1131825/1131825	---M--	200	added ('OK')	image/png	etag:%22114531-5cf28c7d7bf80%22	https://www.signatureglobal.in/sg-infinity/images/2.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/2.png	(from https://www.signatureglobal.in/sg-infinity/css/style.css)
21:09:43	893727/893727	---M--	200	added ('OK')	image/jpeg	etag:%22da31f-5d0a9ad69dd40%22	https://www.signatureglobal.in/sg-infinity/images/sh1.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/sh1.jpg	(from https://www.signatureglobal.in/sg-infinity/css/style.css)
21:10:12	928679/928679	---M--	200	added ('OK')	image/jpeg	etag:%22e2ba7-5d0a9ad69dd40%22	https://www.signatureglobal.in/sg-infinity/images/sh2.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/sh2.jpg	(from https://www.signatureglobal.in/sg-infinity/css/style.css)
21:10:18	410308/410308	---M--	200	added ('OK')	image/jpeg	etag:%22642c4-5d0a9ad69dd40%22	https://www.signatureglobal.in/sg-infinity/images/sh3.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/sh3.jpg	(from https://www.signatureglobal.in/sg-infinity/css/style.css)
21:10:25	492363/492363	---M--	200	added ('OK')	image/jpeg	etag:%227834b-5d0a9ad69dd40%22	https://www.signatureglobal.in/sg-infinity/images/sh4.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/sh4.jpg	(from https://www.signatureglobal.in/sg-infinity/css/style.css)
21:10:25	14728871/14728871	---M--	200	added ('OK')	application/pdf	etag:%22e0bea7-5fbcd08898e72%22	https://www.signatureglobal.in/pdf/Signum_Plaza_92_Multipager_new.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/Signum_Plaza_92_Multipager_new.pdf	(from https://www.signatureglobal.in/signum-plaza-92.php)
21:10:25	13833235/13833235	---M--	200	added ('OK')	application/pdf	etag:%22d31413-5d8a7f69a5200%22	https://www.signatureglobal.in/pdf/Multipagers/High/SignumPlaza81_Multipage.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/Multipagers/High/SignumPlaza81_Multipage.pdf	(from https://www.signatureglobal.in/signum-plaza-81.php)
21:10:26	1157893/1157893	---M--	200	added ('OK')	image/png	etag:%2211ab05-5cf28cc226180%22	https://www.signatureglobal.in/sg-infinity/images/3.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/3.png	(from https://www.signatureglobal.in/sg-infinity/css/style.css)
